2021-06-16 10:15:55.233243, buy,119.36,1
2021-06-16 10:32:44.618065, buy,119.16,1
2021-06-16 10:42:03.125036, buy,118.96,1
2021-06-16 11:05:41.790078, sell,119.16,1
2021-06-16 11:06:22.572518, buy,118.96,1
2021-06-16 11:33:00.314945, buy,118.75,1
2021-06-16 12:06:02.734630, sell,118.95,1
2021-06-16 12:11:04.409093, buy,118.75,1
2021-06-16 12:24:18.461108, buy,118.55,1
2021-06-16 13:23:01.813663, buy,118.35,1
2021-06-16 13:35:27.288251, sell,118.55,1
2021-06-16 14:01:18.936991, sell,118.75,1
2021-06-16 14:03:00.958486, buy,118.55,1
2021-06-16 14:04:31.186234, buy,118.35,1
2021-06-16 14:05:32.876497, buy,118.14,1
2021-06-16 14:06:51.136529, sell,118.34,1
2021-06-16 14:11:10.562477, buy,118.14,1
2021-06-16 14:14:02.789052, buy,117.94,1
2021-06-16 14:16:35.397236, buy,117.74,1
2021-06-16 14:21:46.226146, sell,117.94,1
2021-06-16 14:25:33.743232, sell,118.14,1
2021-06-16 14:32:39.574100, buy,117.94,1
2021-06-16 14:33:01.014716, sell,118.1509,1
2021-06-16 14:34:19.400332, buy,117.94,1
2021-06-16 14:36:00.125000, buy,117.74,1
2021-06-16 14:37:44.388020, sell,117.94,1
2021-06-16 14:38:13.103928, buy,117.74,1
2021-06-16 14:44:35.715390, buy,117.53,1
2021-06-16 14:47:51.028627, sell,117.73,1
2021-06-16 15:01:50.166734, buy,117.53,1
2021-06-16 15:05:50.679497, sell,117.73,1
2021-06-16 15:09:17.705151, sell,117.94,1
2021-06-16 15:12:00.624351, sell,118.14,1
2021-06-16 15:36:48.691625, sell,118.34,1
2021-06-16 15:39:44.973105, sell,118.55,1
2021-06-16 15:50:00.038115, buy,118.35,1
2021-06-16 15:52:20.215555, buy,118.14,1
2021-06-17 09:54:00.282384, sell,119.04,1
2021-06-17 09:55:00.515460, sell,119.0711,1
2021-06-17 09:56:00.386589, sell,119.18,1
2021-06-17 09:57:00.473258, sell,119.15,1
2021-06-17 09:58:00.426833, sell,119.2,1
2021-06-17 10:07:29.914982, buy,118.96,1
2021-06-17 10:16:57.513848, sell,119.16,1
2021-06-17 10:21:03.620988, sell,119.36,1
2021-06-17 10:30:20.476847, sell,119.56,1
2021-06-17 10:35:05.121958, sell,119.76,1
2021-06-17 10:47:05.703410, buy,119.56,1
2021-06-17 10:59:52.200261, sell,119.76,1
2021-06-17 11:12:31.212232, buy,119.56,1
2021-06-17 11:16:36.150213, sell,119.76,1
2021-06-17 11:30:32.509117, sell,119.96,1
2021-06-17 11:31:00.437410, buy,119.9079,1
2021-06-17 11:32:20.458240, sell,120.1,1
2021-06-17 11:33:00.365754, buy,120.1391,1
2021-06-17 11:54:16.103334, buy,119.93,1
2021-06-17 11:57:27.599523, buy,119.73,1
2021-06-17 12:16:41.462068, buy,119.53,1
2021-06-17 12:18:16.031916, buy,119.33,1
2021-06-17 12:21:03.837794, buy,119.13,1
2021-06-17 12:26:38.853917, buy,118.92,1
2021-06-17 12:31:21.474140, buy,118.72,1
2021-06-17 12:34:56.924867, sell,118.92,1
2021-06-17 12:44:26.764589, buy,118.72,1
2021-06-17 13:19:49.208148, sell,118.92,1
2021-06-17 13:26:35.281010, sell,119.12,1
2021-06-17 13:33:43.814316, sell,119.33,1
2021-06-17 14:28:02.144457, sell,119.53,1
2021-06-17 14:56:06.858167, sell,119.73,1
2021-06-17 15:01:20.001658, buy,119.53,1
2021-06-17 15:54:42.249725, buy,119.33,1
2021-06-17 15:59:39.892616, buy,119.13,1
2021-06-18 10:24:00.430559, buy,117.168,1
2021-06-18 10:26:17.199646, buy,116.96,1
2021-06-18 10:30:27.083010, buy,116.75,1
2021-06-18 10:32:23.558518, sell,116.95,1
2021-06-18 10:47:58.541647, buy,116.75,1
2021-06-18 10:53:29.507569, buy,116.55,1
2021-06-18 10:59:34.909325, buy,116.35,1
2021-06-18 11:07:03.245365, buy,116.14,1
2021-06-18 11:21:38.064165, buy,115.94,1
2021-06-18 12:08:58.149170, sell,116.14,1
2021-06-18 12:55:10.777891, buy,115.94,1
2021-06-18 13:39:11.049958, sell,116.14,1
2021-06-18 13:50:22.087288, buy,115.94,1
2021-06-18 14:16:14.265301, buy,115.74,1
2021-06-18 14:52:35.579529, buy,115.53,1
2021-06-18 14:58:28.585432, buy,115.33,1
2021-06-18 15:02:13.967612, sell,115.53,1
2021-06-18 15:16:14.930099, sell,115.73,1
2021-06-18 15:18:55.530761, sell,115.94,1
2021-06-18 15:20:42.722418, sell,116.14,1
2021-06-18 15:32:09.833350, buy,115.94,1
2021-06-18 15:38:44.270303, sell,116.14,1
2021-06-18 15:46:24.197715, buy,115.94,1
2021-06-18 15:52:44.422400, sell,116.14,1
2021-06-18 15:57:07.687892, buy,115.94,1
2021-06-18 15:59:32.843570, buy,115.74,1
2021-06-21 09:33:00.802381, buy,114.21,1
2021-06-21 09:38:00.925344, buy,114.0,1
2021-06-21 09:39:00.382673, buy,113.63,1
2021-06-21 09:40:12.476826, sell,113.83,1
2021-06-21 09:41:30.509868, buy,113.8,1
2021-06-21 09:42:15.476303, buy,113.6,1
2021-06-21 09:43:21.146860, sell,113.8,1
2021-06-21 09:45:33.301113, sell,114.0,1
2021-06-21 09:46:11.421066, buy,113.8,1
2021-06-21 09:49:18.869189, buy,113.6,1
2021-06-21 09:50:59.142016, buy,113.39,1
2021-06-21 09:56:21.039047, sell,113.59,1
2021-06-21 09:58:46.826919, sell,113.8,1
2021-06-21 10:03:27.866988, sell,114,1
2021-06-21 10:11:32.531367, buy,113.8,2
2021-06-21 10:12:58.646645, buy,113.6,2
2021-06-21 10:19:22.906643, buy,113.39,2
2021-06-21 10:20:00.535702, buy,113.19,2
2021-06-21 10:26:49.063815, sell,113.39,2
2021-06-21 10:30:52.675309, sell,113.59,2
2021-06-21 10:36:06.943708, sell,113.8,2
2021-06-21 10:38:22.329274, sell,114,2
2021-06-21 10:48:49.525254, buy,113.8,2
2021-06-21 10:54:29.063955, buy,113.6,2
2021-06-21 11:01:26.815953, sell,113.8,2
2021-06-21 11:05:57.232514, sell,114,2
2021-06-21 11:13:48.606584, buy,113.8,2
2021-06-21 11:20:33.205397, buy,113.6,2
2021-06-21 11:28:18.976138, sell,113.8,2
2021-06-21 12:01:17.540483, sell,114,2
2021-06-21 13:15:49.137130, buy,113.8,2
2021-06-21 13:15:49.150546, buy,113.8,2
2021-06-21 13:33:23.312648, sell,114,2
2021-06-21 13:34:00.435662, sell,114.0013,2
2021-06-21 13:48:32.882592, sell,114.2,1
2021-06-21 13:57:11.934977, sell,114.41,1
2021-06-21 13:58:00.417067, buy,114.3678,2
2021-06-21 14:14:47.228997, sell,114.56,2
2021-06-21 14:15:00.395889, buy,114.56,2
2021-06-21 14:44:52.079476, sell,114.76,2
2021-06-21 14:45:00.606617, buy,114.7491,2
2021-06-21 14:57:59.381554, sell,114.94,2
2021-06-21 14:58:00.382217, buy,114.9392,2
2021-06-21 15:23:08.440312, buy,114.73,2
2021-06-21 15:28:45.159976, buy,114.53,2
2021-06-21 15:38:00.666032, buy,114.33,2
2021-06-21 15:52:21.308656, buy,114.13,2
2021-06-22 09:33:00.530568, buy,112.4289,2
2021-06-22 09:34:08.891916, sell,112.62,2
2021-06-22 09:35:00.380536, buy,112.895,2
2021-06-22 09:36:22.150133, sell,113.09,2
2021-06-22 09:37:00.365574, buy,113.0691,2
2021-06-22 09:39:23.580301, sell,113.26,2
2021-06-22 09:40:00.409492, buy,113.1683,2
2021-06-22 09:41:20.543255, buy,112.96,2
2021-06-22 09:42:44.567669, buy,112.75,2
2021-06-22 09:46:08.509768, sell,112.95,2
2021-06-22 09:57:03.436996, sell,113.16,2
2021-06-22 10:01:05.703447, buy,112.96,2
2021-06-22 10:02:09.779128, sell,113.16,2
2021-06-22 10:09:36.958181, buy,112.96,2
2021-06-22 10:18:02.055163, buy,112.75,2
2021-06-22 10:19:55.182412, sell,112.95,2
2021-06-22 10:32:02.228979, sell,113.16,2
2021-06-22 10:41:31.387116, buy,112.96,2
2021-06-22 11:10:49.089767, sell,113.16,2
2021-06-22 11:33:06.256460, sell,113.36,2
2021-06-22 11:34:00.821861, buy,113.3683,2
2021-06-22 11:46:19.161033, sell,113.56,2
2021-06-22 11:47:00.434759, buy,113.58,2
2021-06-22 12:02:08.539440, sell,113.78,2
2021-06-22 12:03:00.408440, buy,113.82,2
2021-06-22 12:37:54.051264, sell,114.02,2
2021-06-22 13:15:19.690103, buy,113.92,2
2021-06-22 13:44:48.088063, sell,114.12,2
2021-06-22 14:07:05.886669, sell,114.33,2
2021-06-22 14:36:53.813228, buy,114.13,2
2021-06-22 15:07:00.042954, buy,113.92,2
2021-06-22 15:12:50.983472, sell,114.12,2
2021-06-22 15:17:23.249164, sell,114.33,2
2021-06-22 15:57:49.605735, buy,114.13,2
2021-06-22 16:00:02.137494, sell,114.33,2
2021-06-23 09:33:00.532643, sell,116.1135,2
2021-06-23 09:34:00.315800, sell,116.24,2
2021-06-23 09:35:00.324555, sell,116.3,2
2021-06-23 09:36:00.396104, sell,116.5211,2
2021-06-23 09:37:00.286553, sell,116.49,1
2021-06-23 09:38:00.332273, sell,116.73,1
2021-06-23 09:39:00.376034, sell,116.7409,1
2021-06-23 09:40:00.361331, sell,116.5708,1
2021-06-23 09:41:00.364613, sell,116.7611,1
2021-06-23 09:43:54.687802, sell,116.95,1
2021-06-23 09:45:54.562429, sell,117.16,1
2021-06-23 09:51:21.890989, sell,117.36,1
2021-06-23 09:52:00.812964, buy,117.39,2
2021-06-23 09:53:26.886049, buy,117.19,2
2021-06-23 09:54:33.052367, buy,116.99,2
2021-06-23 09:55:04.324873, sell,117.19,2
2021-06-23 10:02:30.721067, buy,116.99,2
2021-06-23 10:04:32.197422, buy,116.78,2
2021-06-23 10:10:45.171706, buy,116.58,2
2021-06-23 10:11:46.191653, buy,116.38,2
2021-06-23 10:14:29.003717, sell,116.58,2
2021-06-23 10:15:45.150433, sell,116.78,2
2021-06-23 10:19:03.195961, sell,116.98,2
2021-06-23 10:21:06.396118, sell,117.19,2
2021-06-23 10:28:48.464261, buy,116.99,2
2021-06-23 10:34:45.201819, buy,116.78,2
2021-06-23 10:45:11.838378, buy,116.58,2
2021-06-23 10:50:24.112277, buy,116.38,2
2021-06-23 11:03:31.924652, buy,116.17,2
2021-06-23 11:06:48.961417, buy,115.97,2
2021-06-23 11:13:28.744325, sell,116.17,2
2021-06-23 11:13:36.766864, sell,116.17,2
2021-06-23 11:16:12.432540, buy,116.17,2
2021-06-23 11:18:15.101756, sell,116.37,2
2021-06-23 11:45:52.435752, sell,116.58,2
2021-06-23 12:08:37.141200, sell,116.78,2
2021-06-23 12:33:03.398933, buy,116.58,2
2021-06-23 12:38:50.933822, buy,116.38,2
2021-06-23 13:48:21.005344, buy,116.17,2
2021-06-23 14:25:02.020850, sell,116.37,2
2021-06-23 14:40:02.765021, sell,116.58,2
2021-06-23 15:44:54.415931, buy,116.38,2
2021-06-23 15:52:03.465979, buy,116.17,2
2021-06-24 09:33:00.545863, sell,116.6,2
2021-06-24 09:35:06.951869, sell,116.58,2
2021-06-24 09:40:05.654799, sell,116.78,2
2021-06-24 09:41:16.079620, sell,116.98,2
2021-06-24 09:56:32.744796, buy,116.78,2
2021-06-24 10:03:36.331819, sell,116.98,2
2021-06-24 10:52:59.818164, sell,117.19,2
2021-06-24 11:08:39.426412, sell,117.39,2
2021-06-24 11:13:39.628139, buy,117.19,2
2021-06-24 12:05:01.079671, sell,117.39,2
2021-06-24 12:37:16.702222, buy,117.19,2
2021-06-24 12:52:08.831277, buy,116.99,2
2021-06-24 13:04:27.554629, sell,117.19,2
2021-06-24 13:19:45.520945, buy,116.99,2
2021-06-24 14:06:30.676624, sell,117.19,2
2021-06-24 14:14:17.625547, sell,117.39,2
2021-06-24 14:33:25.977453, sell,117.59,2
2021-06-24 14:35:00.713372, buy,117.595,2
2021-06-24 15:22:02.664675, buy,117.39,2
2021-06-24 15:35:44.164744, buy,117.19,2
2021-06-25 09:32:00.599371, buy,116.93,2
2021-06-25 09:33:52.539449, sell,117.13,2
2021-06-25 09:37:20.047570, buy,116.99,2
2021-06-25 09:39:01.048778, sell,117.19,2
2021-06-25 09:41:01.613409, sell,117.39,2
2021-06-25 09:44:46.000139, sell,117.59,2
2021-06-25 09:45:35.143616, buy,117.39,2
2021-06-25 09:46:35.485130, sell,117.59,2
2021-06-25 09:48:43.070046, sell,117.79,2
2021-06-25 09:49:00.392014, buy,117.7584,2
2021-06-25 09:55:00.827231, buy,117.55,2
2021-06-25 09:56:22.611163, buy,117.35,2
2021-06-25 09:58:59.652829, buy,117.14,2
2021-06-25 10:01:06.926983, buy,116.94,2
2021-06-25 10:04:31.571188, sell,117.14,2
2021-06-25 10:10:43.694715, buy,116.94,2
2021-06-25 10:16:50.716491, sell,117.14,2
2021-06-25 10:26:03.055777, sell,117.34,2
2021-06-25 10:47:44.080428, sell,117.55,2
2021-06-25 10:58:24.121913, buy,117.35,2
2021-06-25 11:06:23.857280, sell,117.55,2
2021-06-25 11:29:26.265757, sell,117.75,2
2021-06-25 11:39:58.575695, buy,117.55,2
2021-06-25 11:43:11.009218, buy,117.35,2
2021-06-25 12:07:17.604507, buy,117.14,2
2021-06-25 12:22:12.852413, buy,116.94,2
2021-06-25 13:37:38.006022, buy,116.74,2
2021-06-25 14:13:52.320052, sell,116.94,2
2021-06-28 09:34:00.555153, sell,117.76,2
2021-06-28 09:35:00.375473, sell,117.84,2
2021-06-28 09:36:00.332933, sell,117.77,2
2021-06-28 09:37:00.385571, sell,117.8224,2
2021-06-28 09:39:23.744121, sell,117.95,2
2021-06-28 09:40:00.445020, buy,117.9484,2
2021-06-28 09:43:01.070600, buy,117.74,2
2021-06-28 09:44:05.789685, sell,117.94,2
2021-06-28 10:04:21.339307, sell,118.14,2
2021-06-28 10:05:00.466901, buy,118.16,2
2021-06-28 10:06:33.395220, buy,117.96,2
2021-06-28 10:13:21.384131, sell,118.16,2
2021-06-28 10:23:38.446571, sell,118.36,2
2021-06-28 10:24:00.460397, buy,118.24,2
2021-06-28 10:41:39.074933, sell,118.44,2
2021-06-28 10:42:00.440134, buy,118.39,2
2021-06-28 10:50:54.015382, sell,118.59,2
2021-06-28 10:51:00.398386, buy,118.61,2
2021-06-28 11:00:10.720512, buy,118.41,2
2021-06-28 11:07:52.631384, sell,118.61,2
2021-06-28 11:22:00.583227, sell,118.81,2
2021-06-28 11:23:00.385283, buy,118.84,2
2021-06-28 11:52:21.667922, sell,119.04,2
2021-06-28 12:01:21.918570, sell,119.33,1
2021-06-28 12:05:09.864434, sell,119.53,1
2021-06-28 12:11:24.215681, sell,119.73,1
2021-06-28 12:33:20.133860, buy,119.53,2
2021-06-28 12:57:40.469078, buy,119.33,2
2021-06-28 13:04:12.303660, buy,119.13,2
2021-06-28 13:23:38.676142, sell,119.33,2
2021-06-28 14:27:23.437013, sell,119.53,2
2021-06-28 14:50:49.956971, sell,119.73,2
2021-06-28 15:21:08.743670, sell,119.93,1
2021-06-28 15:47:34.304822, buy,119.73,2
2021-06-28 15:57:04.617276, buy,119.53,2
2021-06-29 09:33:00.498201, buy,118.7842,2
2021-06-29 09:37:09.455023, sell,118.98,2
2021-06-29 09:38:00.451941, buy,118.86,2
2021-06-29 09:39:41.902352, sell,119.06,2
2021-06-29 09:40:06.326817, buy,119.0883,2
2021-06-29 09:41:32.459450, buy,118.88,2
2021-06-29 09:42:50.704890, buy,118.67,2
2021-06-29 09:49:40.891257, buy,118.47,2
2021-06-29 09:52:44.234465, sell,118.67,2
2021-06-29 09:53:35.971204, sell,118.87,2
2021-06-29 09:53:35.984963, sell,118.87,2
2021-06-29 09:54:08.344530, buy,118.88,2
2021-06-29 10:03:30.589259, sell,119.08,2
2021-06-29 10:13:08.235304, buy,118.88,2
2021-06-29 10:15:16.462828, buy,118.67,2
2021-06-29 10:17:03.609994, buy,118.47,2
2021-06-29 10:20:19.922212, sell,118.67,2
2021-06-29 10:26:20.362403, sell,118.87,2
2021-06-29 10:33:00.066553, sell,119.08,2
2021-06-29 10:40:01.819063, sell,119.28,2
2021-06-29 10:41:00.830502, buy,119.25,2
2021-06-29 10:50:13.653460, sell,119.45,2
2021-06-29 11:05:07.176396, sell,119.73,2
2021-06-29 11:13:06.569145, buy,119.53,2
2021-06-29 11:58:24.512062, sell,119.73,2
2021-06-29 12:41:39.883416, sell,119.93,2
2021-06-29 15:31:15.776758, sell,120.13,1
2021-06-30 09:34:12.936721, buy,119.49,2
2021-06-30 09:35:53.346599, sell,119.69,2
2021-06-30 09:36:00.432995, buy,119.6284,2
2021-06-30 09:37:00.350574, sell,119.9709,2
2021-06-30 09:38:07.743768, buy,119.93,1
2021-06-30 09:39:35.730037, sell,120.13,1
2021-06-30 09:45:58.350551, sell,120.33,1
2021-06-30 09:46:00.393447, buy,120.318,1
2021-06-30 09:48:21.285587, sell,120.51,1
2021-06-30 09:49:00.385867, buy,120.568,1
2021-06-30 09:51:16.059502, sell,120.76,1
2021-06-30 09:52:02.958099, buy,120.62,1
2021-06-30 09:57:03.026688, buy,120.42,1
2021-06-30 10:22:57.643322, sell,120.62,1
2021-06-30 10:36:43.375498, buy,120.42,1
2021-06-30 10:39:00.523313, sell,120.6208,1
2021-06-30 10:46:24.844602, buy,120.42,1
2021-06-30 10:49:05.438864, buy,120.22,1
2021-06-30 11:10:21.344593, buy,120.02,1
2021-06-30 11:12:36.117481, buy,119.82,2
2021-06-30 11:16:08.335258, buy,119.61,2
2021-06-30 11:17:00.430813, buy,119.4075,2
2021-06-30 11:24:54.355699, buy,119.2,2
2021-06-30 11:50:10.461328, sell,119.4,2
2021-06-30 11:54:44.164851, sell,119.6,2
2021-06-30 12:16:59.903152, buy,119.41,2
2021-06-30 12:35:27.270047, sell,119.61,2
2021-06-30 12:58:34.572819, buy,119.41,2
2021-06-30 13:05:21.621444, sell,119.61,2
2021-06-30 13:18:50.908758, sell,119.81,2
2021-06-30 13:50:10.876463, sell,120.02,2
2021-06-30 14:07:29.339563, buy,119.82,2
2021-06-30 15:44:52.557496, sell,120.02,2
2021-06-30 15:55:12.390588, sell,120.22,1
2021-07-01 09:34:01.102203, buy,120.02,1
2021-07-01 09:35:27.015015, buy,119.82,2
2021-07-01 09:39:11.924726, buy,119.61,2
2021-07-01 09:44:07.580411, buy,119.41,2
2021-07-01 09:49:12.629427, sell,119.61,2
2021-07-01 09:53:12.460147, buy,119.41,2
2021-07-01 09:54:11.522756, buy,119.21,2
2021-07-01 09:58:00.714955, sell,119.41,2
2021-07-01 10:10:03.347499, sell,119.61,2
2021-07-01 10:17:44.710847, buy,119.41,2
2021-07-01 10:20:39.550025, sell,119.61,2
2021-07-01 10:48:27.879496, buy,119.41,2
2021-07-01 10:49:32.611492, buy,119.21,2
2021-07-01 11:07:02.975542, buy,119,2
2021-07-01 11:11:06.054087, buy,118.8,2
2021-07-01 11:23:37.754457, buy,118.6,2
2021-07-01 11:25:54.680470, sell,118.8,2
2021-07-01 11:54:23.571067, sell,119,2
2021-07-01 12:00:19.094086, buy,118.8,2
2021-07-01 12:00:19.717316, buy,118.8,2
2021-07-01 12:33:34.827105, buy,118.6,2
2021-07-01 12:39:02.269107, buy,118.39,2
2021-07-01 12:58:12.528591, buy,118.19,2
2021-07-01 13:33:11.068077, sell,118.39,2
2021-07-01 14:00:51.168887, buy,118.19,2
2021-07-01 14:09:17.864757, sell,118.39,2
2021-07-01 14:55:50.462148, sell,118.59,2
2021-07-01 15:15:11.863402, buy,118.39,2
2021-07-01 15:45:10.721326, buy,118.19,2
2021-07-01 15:59:49.193153, sell,118.39,2
2021-07-02 09:33:10.383810, sell,118.59,2
2021-07-02 09:35:30.741008, sell,118.8,2
2021-07-02 09:36:04.659452, sell,119,2
2021-07-02 09:37:00.408041, sell,119.06,2
2021-07-02 10:00:01.655257, buy,118.8,2
2021-07-02 11:00:09.776849, buy,118.6,2
2021-07-02 13:42:54.203960, sell,118.8,2
2021-07-02 15:15:17.665039, sell,119,2
2021-07-02 15:58:06.881472, buy,118.8,2
2021-07-06 09:33:00.605960, sell,120.66,1
2021-07-06 09:34:00.407857, sell,120.55,1
2021-07-06 09:35:00.434189, sell,120.4619,1
2021-07-06 09:36:00.545191, sell,120.5017,1
2021-07-06 09:37:00.441877, sell,120.5123,1
2021-07-06 09:38:00.374601, sell,120.6716,1
2021-07-06 09:39:00.451664, sell,120.72,1
2021-07-06 09:40:00.505373, sell,120.81,1
2021-07-06 09:41:00.491066, sell,120.58,1
2021-07-06 09:42:00.447802, sell,120.6516,1
2021-07-06 09:43:00.378000, sell,120.58,1
2021-07-06 09:44:00.450271, sell,120.47,1
2021-07-06 09:45:00.394217, sell,120.3523,1
2021-07-06 09:48:07.923397, buy,120.02,1
2021-07-06 09:54:54.466943, buy,119.82,2
2021-07-06 10:09:47.736226, sell,120.02,2
2021-07-06 10:18:57.266000, buy,119.82,2
2021-07-06 10:30:26.283277, buy,119.61,2
2021-07-06 10:35:10.480529, buy,119.41,2
2021-07-06 10:43:26.214262, sell,119.61,2
2021-07-06 10:57:57.353274, buy,119.41,2
2021-07-06 11:06:58.216352, sell,119.61,2
2021-07-06 11:14:11.047089, buy,119.41,2
2021-07-06 12:04:58.933656, buy,119.21,2
2021-07-06 12:08:49.991214, buy,119,2
2021-07-06 12:12:03.366351, buy,118.8,2
2021-07-06 12:17:17.476483, buy,118.6,2
2021-07-06 12:19:02.237707, buy,118.39,2
2021-07-06 12:23:22.601826, sell,118.59,2
2021-07-06 12:32:21.450821, buy,118.39,2
2021-07-06 12:55:47.206581, sell,118.59,2
2021-07-06 13:28:26.057554, sell,118.8,2
2021-07-06 13:39:19.927385, sell,119,2
2021-07-06 14:07:11.467610, sell,119.2,2
2021-07-06 14:31:19.553431, sell,119.41,2
2021-07-06 15:16:07.413578, sell,119.61,2
2021-07-06 15:35:36.306991, sell,119.81,2
2021-07-06 15:59:50.213976, sell,120.02,2
2021-07-07 09:34:00.519166, sell,120.6919,1
2021-07-07 09:35:00.394539, sell,120.4833,1
2021-07-07 09:36:00.469181, sell,120.66,1
2021-07-07 09:37:02.981351, buy,120.42,1
2021-07-07 09:44:54.248554, buy,120.22,1
2021-07-07 09:49:09.249670, buy,120.02,1
2021-07-07 09:52:50.127664, buy,119.82,2
2021-07-07 09:53:07.779599, buy,119.61,2
2021-07-07 09:57:55.303901, sell,119.81,2
2021-07-07 09:58:31.673532, buy,119.61,2
2021-07-07 10:00:11.569865, buy,119.41,2
2021-07-07 10:09:26.553282, sell,119.61,2
2021-07-07 10:17:18.683234, buy,119.41,2
2021-07-07 10:20:10.478376, buy,119.21,2
2021-07-07 10:24:19.862693, buy,119,2
2021-07-07 10:31:52.448537, buy,118.8,2
2021-07-07 10:40:43.051013, buy,118.6,2
2021-07-07 10:43:32.145472, buy,118.39,2
2021-07-07 10:48:17.646942, sell,118.59,2
2021-07-07 11:27:01.149521, buy,118.39,2
2021-07-07 11:45:32.111581, sell,118.59,2
2021-07-07 12:05:21.878215, sell,118.8,2
2021-07-07 12:17:01.657233, buy,118.6,2
2021-07-07 13:03:14.064391, buy,118.39,2
2021-07-07 14:02:13.750331, sell,118.59,2
2021-07-07 14:32:21.974451, buy,118.39,2
2021-07-07 14:58:59.049143, sell,118.59,2
2021-07-07 15:57:14.907504, buy,118.39,2
2021-07-08 09:33:00.493284, buy,115.55,2
2021-07-08 09:34:00.450243, sell,115.89,2
2021-07-08 09:35:00.362220, buy,115.75,2
2021-07-08 09:36:01.000803, sell,115.95,2
2021-07-08 09:37:00.543258, buy,116.0763,2
2021-07-08 09:39:50.978818, sell,116.27,2
2021-07-08 09:40:00.399232, buy,116.35,2
2021-07-08 09:41:00.312713, sell,116.58,2
2021-07-08 09:42:00.393199, buy,116.47,2
2021-07-08 09:45:17.269085, buy,116.27,2
2021-07-08 09:47:10.694023, buy,116.07,2
2021-07-08 09:49:24.548719, buy,115.86,2
2021-07-08 09:50:54.328540, sell,116.06,2
2021-07-08 09:52:11.583784, sell,116.27,2
2021-07-08 09:53:16.334039, sell,116.47,2
2021-07-08 09:55:34.488905, sell,116.67,2
2021-07-08 09:56:00.491071, buy,116.5791,2
2021-07-08 09:57:16.968757, sell,116.77,2
2021-07-08 09:58:00.530184, buy,116.829,2
2021-07-08 09:59:36.783406, sell,117.02,2
2021-07-08 10:00:00.491569, buy,117.1092,2
2021-07-08 10:02:52.158836, buy,116.9,2
2021-07-08 10:04:35.320372, sell,117.1,2
2021-07-08 10:07:06.568697, buy,116.9,2
2021-07-08 10:11:38.779956, sell,117.1,2
2021-07-08 10:22:09.899764, buy,116.9,2
2021-07-08 10:25:58.154201, sell,117.1,2
